time	temp	oxy	light
1510355100	2.501667	11.089713	815.2089
1510355400	2.490977	11.121332	738.3024
1510355700	2.490977	11.103585	651.1417
1510356000	2.490977	11.103585	579.3623
1510356300	2.490977	11.094723	543.4726
1510356600	2.480284	11.082026	548.5997
1510356900	2.480284	11.082026	471.6932
1510357200	2.480284	11.082026	420.4222
1510357500	2.469588	11.113623	364.0241
1510357800	2.469588	11.104752	333.2615
1510358100	2.469588	11.113623	292.2447
1510358400	2.469588	11.104752	240.9737
1510358700	2.45889	11.109773	205.084
1510359000	2.45889	11.118647	179.4485
1510359300	2.437484	11.093227	169.1943
1510359600	2.437484	11.102085	158.9401
1510359900	2.448188	11.097065	123.0504
1510360200	2.448188	11.08821	82.0336
1510360500	2.448188	11.097065	61.5252
1510360800	2.448188	11.097065	35.8897
1510361100	2.448188	11.114798	20.5084
1510361400	2.448188	11.114798	10.2542
1510361700	2.437484	11.093227	10.2542
1510362000	2.437484	11.093227	0
1510362300	2.448188	11.105928	0
1510362600	2.437484	11.110952	0
1510362900	2.437484	11.119826	0
1510363200	2.437484	11.093227	0
1510363500	2.437484	11.093227	0
1510363800	2.437484	11.102085	0
1510364100	2.437484	11.102085	0
1510364400	2.437484	11.093227	0
1510364700	2.437484	11.093227	0
1510365000	2.437484	11.119826	0
1510365300	2.437484	11.102085	0
1510365600	2.437484	11.102085	0
1510365900	2.426777	11.11598	0
1510366200	2.426777	11.098247	0
1510366500	2.426777	11.098247	0
1510366800	2.426777	11.10711	0
1510367100	2.426777	11.124858	0
1510367400	2.426777	11.10711	0
1510367700	2.426777	11.10711	0
1510368000	2.426777	11.124858	0
1510368300	2.426777	11.11598	0
1510368600	2.426777	11.11598	0
1510368900	2.426777	11.124858	0
1510369200	2.426777	11.11598	0
1510369500	2.426777	11.11598	0
1510369800	2.426777	11.11598	0
1510370100	2.426777	11.11598	0
1510370400	2.437484	11.102085	0
1510370700	2.426777	11.11598	0
1510371000	2.426777	11.124858	0
1510371300	2.426777	11.11598	0
1510371600	2.426777	11.11598	0
1510371900	2.426777	11.124858	0
1510372200	2.426777	11.124858	0
1510372500	2.426777	11.124858	0
1510372800	2.426777	11.11598	0
1510373100	2.426777	11.10711	0
1510373400	2.426777	11.133744	0
1510373700	2.437484	11.119826	0
1510374000	2.426777	11.11598	0
1510374300	2.426777	11.133744	0
1510374600	2.437484	11.110952	0
