time	temp	oxy	light
1510873500	15.945571	8.156715	46.1439
1510873800	14.903809	8.374899	41.0168
1510874100	7.095572	9.418316	179.4485
1510874400	3.774862	10.536644	225.5924
1510874700	2.990376	10.872158	205.084
1510875000	2.672323	10.99253	251.2279
1510875300	2.523039	11.070865	225.5924
1510875600	2.448188	11.105928	215.3382
1510875900	2.405354	11.117171	174.3214
1510876200	2.362474	11.119575	174.3214
1510876500	2.341016	11.156352	148.6859
1510876800	2.330283	11.143612	143.5588
1510877100	2.319547	11.130891	123.0504
1510877400	2.308809	11.153736	107.6691
1510877700	2.298067	11.141008	76.9065
1510878000	2.287323	11.154971	46.1439
1510878300	2.276575	11.151141	25.6355
1510878600	2.276575	11.142246	20.5084
1510878900	2.255072	11.152386	15.3813
1510879200	2.244316	11.157463	5.1271
1510879500	2.233557	11.144745	5.1271
1510879800	2.222795	11.158721	0
1510880100	2.21203	11.172716	0
1510880400	2.201263	11.159986	0
1510880700	2.190492	11.165075	0
1510881000	2.168942	11.166353	0
1510881300	2.158163	11.180365	0
1510881600	2.147381	11.167638	0
1510881900	2.136596	11.172739	0
1510882200	2.136596	11.16383	0
1510882500	2.125808	11.186764	0
1510882800	2.115017	11.174037	0
1510883100	2.115017	11.182953	0
1510883400	2.104223	11.188065	0
1510883700	2.104223	11.188065	0
1510884000	2.104223	11.188065	0
1510884300	2.104223	11.188065	0
1510884600	2.104223	11.188065	0
1510884900	2.104223	11.196993	0
1510885200	2.104223	11.196993	0
1510885500	2.104223	11.188065	0
1510885800	2.104223	11.188065	0
1510886100	2.093426	11.184258	0
1510886400	2.082626	11.180455	0
1510886700	2.082626	11.189375	0
1510887000	2.071823	11.203428	0
1510887300	2.071823	11.194497	0
1510887600	2.071823	11.203428	0
1510887900	2.061018	11.190692	0
1510888200	2.071823	11.185572	0
1510888500	2.071823	11.203428	0
1510888800	2.071823	11.194497	0
1510889100	2.061018	11.208557	0
1510889400	2.061018	11.208557	0
1510889700	2.061018	11.181772	0
1510890000	2.061018	11.199621	0
1510890300	2.071823	11.185572	0
1510890600	2.071823	11.194497	0
1510890900	2.071823	11.185572	0
1510891200	2.071823	11.194497	0
1510891500	2.071823	11.203428	0
1510891800	2.071823	11.203428	0
1510892100	2.082626	11.198304	0
1510892400	2.082626	11.189375	0
1510892700	2.082626	11.189375	0
1510893000	2.071823	11.194497	0
1510893300	2.082626	11.180455	0
1510893600	2.071823	11.194497	0
1510893900	2.082626	11.180455	0
1510894200	2.071823	11.194497	0
1510894500	2.071823	11.185572	0
1510894800	2.071823	11.176655	0
1510895100	2.071823	11.185572	0
1510895400	2.071823	11.194497	0
1510895700	2.061018	11.190692	0
1510896000	2.050209	11.195818	0
1510896300	2.050209	11.204751	0
1510896600	2.039398	11.192018	0
1510896900	2.039398	11.200947	0
1510897200	2.039398	11.200947	0
1510897500	2.028583	11.223969	0
1510897800	2.028583	11.206081	0
1510898100	2.039398	11.200947	0
1510898400	2.028583	11.197148	0
1510898700	2.028583	11.206081	0
1510899000	2.028583	11.223969	0
1510899300	2.017766	11.220162	0
1510899600	2.017766	11.220162	0
1510899900	2.017766	11.220162	0
1510900200	2.017766	11.202281	0
1510900500	2.017766	11.202281	0
1510900800	2.017766	11.211218	0
1510901100	2.006946	11.225308	0
1510901400	2.006946	11.207419	0
1510901700	2.006946	11.207419	0
1510902000	1.985296	11.226654	0
1510902300	1.985296	11.235611	0
1510902600	1.974467	11.231808	0
1510902900	1.985296	11.217706	0
1510903200	1.963635	11.228009	0
1510903500	1.963635	11.228009	0
1510903800	1.9528	11.233167	0
1510904100	1.9528	11.251096	0
1510904400	1.941962	11.238329	0
1510904700	1.931121	11.252464	0
1510905000	1.931121	11.22558	0
1510905300	1.931121	11.243495	0
1510905600	1.920277	11.257638	0
1510905900	1.920277	11.2397	0
1510906200	1.90943	11.244871	0
1510906500	1.89858	11.259018	0
1510906800	1.89858	11.259018	0
1510907100	1.887727	11.246253	0
1510907400	1.876871	11.269386	0
1510907700	1.876871	11.260406	0
1510908000	1.866013	11.256614	0
1510908300	1.855151	11.270783	0
1510908600	1.855151	11.270783	0
1510908900	1.844286	11.275978	0
1510909200	1.844286	11.275978	0
1510909500	1.833418	11.272187	0
1510909800	1.822548	11.277386	0
1510910100	1.822548	11.277386	0
1510910400	1.811674	11.28259	0
1510910700	1.811674	11.300592	0
1510911000	1.800797	11.287797	0
1510911300	1.800797	11.287797	0
1510911600	1.800797	11.278804	0
1510911900	1.789917	11.293009	0
1510912200	1.789917	11.284011	0
1510912500	1.789917	11.293009	0
1510912800	1.779035	11.289223	0
